False Positive Rate,True Positive Rate
0.06597479614529281,0.9361318568117435
0.06671608598962195,0.9361318568117435
0.06671608598962195,0.936904455318053
0.06745737583395107,0.936904455318053
0.06745737583395107,0.9371619881534896
0.0681986656782802,0.9371619881534896
0.0681986656782802,0.9397373165078547
0.06893995552260934,0.9397373165078547
0.06893995552260934,0.9402523821787278
0.06968124536693847,0.9402523821787278
0.06968124536693847,0.9410249806850374
0.07116382505559674,0.9410249806850374
0.07116382505559674,0.9415400463559104
0.07412898443291327,0.9415400463559104
0.07412898443291327,0.9420551120267834
0.0748702742772424,0.9420551120267834
0.0748702742772424,0.9423126448622199
0.07561156412157154,0.9423126448622199
0.07561156412157154,0.942827710533093
0.0770941438102298,0.942827710533093
0.0770941438102298,0.9446304403811486
0.07857672349888807,0.9446304403811486
0.07857672349888807,0.9454030388874581
0.0793180133432172,0.9454030388874581
0.0793180133432172,0.9474633015709503
0.08154188287620459,0.9474633015709503
0.08154188287620459,0.9477208344063868
0.08228317272053373,0.9477208344063868
0.08228317272053373,0.9482359000772599
0.08302446256486286,0.9482359000772599
0.08302446256486286,0.9490084985835694
0.083765752409192,0.9490084985835694
0.083765752409192,0.9492660314190059
0.08450704225352113,0.9492660314190059
0.08450704225352113,0.9495235642544424
0.08598962194217939,0.9495235642544424
0.08598962194217939,0.9510687612670615
0.08673091178650852,0.9510687612670615
0.08673091178650852,0.951326294102498
0.08895478131949593,0.951326294102498
0.08895478131949593,0.9515838269379346
0.08969607116382505,0.9515838269379346
0.08969607116382505,0.9520988926088076
0.0904373610081542,0.9520988926088076
0.0904373610081542,0.9523564254442441
0.09117865085248332,0.9523564254442441
0.09117865085248332,0.9526139582796807
0.09340252038547071,0.9526139582796807
0.09340252038547071,0.9531290239505537
0.09488510007412898,0.9531290239505537
0.09488510007412898,0.9533865567859903
0.09562638991845812,0.9533865567859903
0.09562638991845812,0.9536440896214268
0.09636767976278725,0.9536440896214268
0.09636767976278725,0.9539016224568633
0.09785025945144551,0.9539016224568633
0.09785025945144551,0.9546742209631728
0.09933283914010378,0.9546742209631728
0.09933283914010378,0.9551892866340458
0.10007412898443291,0.9551892866340458
0.10007412898443291,0.9554468194694824
0.10155670867309118,0.9554468194694824
0.10155670867309118,0.9562194179757919
0.10303928836174944,0.9562194179757919
0.10303928836174944,0.9569920164821014
0.10600444773906598,0.9569920164821014
0.10600444773906598,0.957249549317538
0.1067457375833951,0.957249549317538
0.1067457375833951,0.9590522791655937
0.10971089696071164,0.9590522791655937
0.10971089696071164,0.9593098120010302
0.11045218680504076,0.9593098120010302
0.11045218680504076,0.9598248776719032
0.11193476649369903,0.9598248776719032
0.11193476649369903,0.9603399433427762
0.11267605633802817,0.9603399433427762
0.11267605633802817,0.9611125418490858
0.1134173461823573,0.9611125418490858
0.1134173461823573,0.9613700746845223
0.11638250555967383,0.9613700746845223
0.11638250555967383,0.9618851403553953
0.11712379540400296,0.9618851403553953
0.11712379540400296,0.9624002060262683
0.1178650852483321,0.9624002060262683
0.1178650852483321,0.9626577388617049
0.12008895478131949,0.9626577388617049
0.12008895478131949,0.9629152716971414
0.12379540400296515,0.9629152716971414
0.12379540400296515,0.9636878702034509
0.1245366938472943,0.9636878702034509
0.1245366938472943,0.9642029358743239
0.12527798369162343,0.9642029358743239
0.12527798369162343,0.964718001545197
0.12601927353595255,0.964718001545197
0.12601927353595255,0.96523306721607
0.12824314306893997,0.96523306721607
0.12824314306893997,0.9654906000515066
0.13046701260192736,0.9654906000515066
0.13046701260192736,0.9657481328869431
0.1356560415122313,0.9657481328869431
0.1356560415122313,0.9667782642286892
0.1363973313565604,0.9667782642286892
0.1363973313565604,0.9670357970641257
0.13713862120088954,0.9670357970641257
0.13713862120088954,0.9675508627349987
0.13787991104521868,0.9675508627349987
0.13787991104521868,0.9688385269121813
0.13936249073387694,0.9688385269121813
0.13936249073387694,0.9690960597476178
0.14381022979985175,0.9690960597476178
0.14381022979985175,0.9696111254184908
0.14529280948851,0.9696111254184908
0.14529280948851,0.9698686582539274
0.14825796886582654,0.9698686582539274
0.14825796886582654,0.9701261910893639
0.15048183839881393,0.9701261910893639
0.15048183839881393,0.9703837239248004
0.15122312824314307,0.9703837239248004
0.15122312824314307,0.9714138552665464
0.1541882876204596,0.9714138552665464
0.1541882876204596,0.9732165851146021
0.15567086730911786,0.9732165851146021
0.15567086730911786,0.9734741179500386
0.16011860637509265,0.9734741179500386
0.16011860637509265,0.9737316507854752
0.16011860637509265,0.9742467164563482
0.16011860637509265,0.9745042492917847
0.16234247590808007,0.9745042492917847
0.16234247590808007,0.9750193149626577
0.16382505559673832,0.9750193149626577
0.16382505559673832,0.9757919134689673
0.17346182357301704,0.9757919134689673
0.17346182357301704,0.9768220448107133
0.17420311341734618,0.9768220448107133
0.17420311341734618,0.9770795776461498
0.17642698295033357,0.9770795776461498
0.17642698295033357,0.9773371104815864
0.17790956263899185,0.9773371104815864
0.17790956263899185,0.977594643317023
0.18309859154929578,0.977594643317023
0.18309859154929578,0.9778521761524595
0.18383988139362492,0.9778521761524595
0.18383988139362492,0.978109708987896
0.18532246108228317,0.978109708987896
0.18532246108228317,0.9783672418233325
0.18606375092661231,0.9783672418233325
0.18606375092661231,0.978624774658769
0.1927353595255745,0.978624774658769
0.1927353595255745,0.9788823074942055
0.1949592290585619,0.9788823074942055
0.1949592290585619,0.9793973731650786
